date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:09:57	63514/63514	---M-Z	200	added ('OK')	text/javascript	etag:%22Etfafhxrfsu4%22	https://steamcommunity-a.akamaihd.net/public/shared/javascript/login.js?v=Etfafhxrfsu4&l=turkish	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/javascript/logineeb0.js	(from https://steamcommunity.com/login/home/?l=turkish&goto=)
04:09:58	19942/19942	---M-Z	200	added ('OK')	text/javascript	etag:%22g0T28wUgRzSk%22	https://steamcommunity-a.akamaihd.net/public/shared/javascript/shared_responsive_adapter.js?v=g0T28wUgRzSk&l=turkish	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/javascript/shared_responsive_adapterca2e.js	(from https://steamcommunity.com/login/home/?l=turkish&goto=)
04:09:58	2661/2661	---M-Z	200	added ('OK')	text/css	etag:%22FAK4O46_mOLB%22	https://steamcommunity-a.akamaihd.net/public/shared/css/motiva_sans.css?v=FAK4O46_mOLB&l=vietnamese	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/css/motiva_sansf3a0.css	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:09:58	48098/48098	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:09:59%20GMT	https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fl%3Dturkish%26goto%3D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index8bdb.html	(from https://steamcommunity.com/login/home/?l=turkish&goto=)
04:09:58	33440/33440	---M-Z	200	added ('OK')	text/css	etag:%226uRURryOh96m%22	https://steamcommunity-a.akamaihd.net/public/shared/css/buttons.css?v=6uRURryOh96m&l=vietnamese	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/css/buttons6ff5.css	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:09:58	70973/70973	---M-Z	200	added ('OK')	text/css	etag:%22eHg2oFGho5Gm%22	https://steamcommunity-a.akamaihd.net/public/shared/css/shared_global.css?v=eHg2oFGho5Gm&l=vietnamese	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/css/shared_globald3af.css	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:09:59	35439/35439	---M-Z	200	added ('OK')	text/css	etag:%22NxHTqp2J_7zD%22	https://steamcommunity-a.akamaihd.net/public/css/globalv2.css?v=NxHTqp2J_7zD&l=vietnamese	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/css/globalv2447d.css	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:09:59	10901/10901	---M-Z	200	added ('OK')	text/css	etag:%228waxcT4JOLpy%22	https://steamcommunity-a.akamaihd.net/public/shared/css/login.css?v=8waxcT4JOLpy&l=vietnamese	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/css/login78f6.css	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:09:59	14836/14836	---M-Z	200	added ('OK')	text/css	etag:%22DmW47G27LqR9%22	https://steamcommunity-a.akamaihd.net/public/css/skin_1/home.css?v=DmW47G27LqR9&l=vietnamese	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/css/skin_1/homefb6f.css	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:09:59	15635/15635	---M-Z	200	added ('OK')	text/css	etag:%22Zo1pXmF7n6Yo%22	https://steamcommunity-a.akamaihd.net/public/shared/css/shared_responsive.css?v=Zo1pXmF7n6Yo&l=vietnamese	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/css/shared_responsive0e8e.css	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:10:00	13091/13091	---M-Z	200	added ('OK')	text/css	etag:%22Bv4kKK3Pxl5t%22	https://steamcommunity-a.akamaihd.net/public/css/skin_1/header.css?v=Bv4kKK3Pxl5t&l=vietnamese	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/css/skin_1/header2bc4.css	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:10:00	122171/122171	---M-Z	200	added ('OK')	text/javascript	etag:%22OeNIgrpEF8tL%22	https://steamcommunity-a.akamaihd.net/public/javascript/scriptaculous/_combined.js?v=OeNIgrpEF8tL&l=vietnamese&load=effects,controls,slider,dragdrop	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/javascript/scriptaculous/_combined52ed.js	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:10:00	100790/100790	---M-Z	200	added ('OK')	text/javascript	etag:%22blhp3cL6DVvQ%22	https://steamcommunity-a.akamaihd.net/public/javascript/global.js?v=blhp3cL6DVvQ&l=vietnamese	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/javascript/global0711.js	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:10:00	137261/137261	---M-Z	200	added ('OK')	text/javascript	etag:%22x2qS0PdIfZha%22	https://steamcommunity-a.akamaihd.net/public/shared/javascript/shared_global.js?v=x2qS0PdIfZha&l=vietnamese	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/javascript/shared_global7868.js	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:10:01	60671/60671	---M-Z	200	added ('OK')	text/javascript	etag:%22tyUkU6Wkwq4v%22	https://steamcommunity-a.akamaihd.net/public/shared/javascript/login.js?v=tyUkU6Wkwq4v&l=vietnamese	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/javascript/login6cf8.js	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:10:01	19920/19920	---M-Z	200	added ('OK')	text/javascript	etag:%22TbBMCK37KgCo%22	https://steamcommunity-a.akamaihd.net/public/shared/javascript/shared_responsive_adapter.js?v=TbBMCK37KgCo&l=vietnamese	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/javascript/shared_responsive_adapter6e22.js	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:10:01	48191/48191	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:02%20GMT	https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fl%3Dvietnamese%26goto%3D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index429a.html	(from https://steamcommunity.com/login/home/?l=vietnamese&goto=)
04:10:01	2661/2661	---M-Z	200	added ('OK')	text/css	etag:%22FAK4O46_mOLB%22	https://steamcommunity-a.akamaihd.net/public/shared/css/motiva_sans.css?v=FAK4O46_mOLB&l=ukrainian	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/css/motiva_sansb143.css	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:01	33440/33440	---M-Z	200	added ('OK')	text/css	etag:%226uRURryOh96m%22	https://steamcommunity-a.akamaihd.net/public/shared/css/buttons.css?v=6uRURryOh96m&l=ukrainian	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/css/buttonsf294.css	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:02	70973/70973	---M-Z	200	added ('OK')	text/css	etag:%22eHg2oFGho5Gm%22	https://steamcommunity-a.akamaihd.net/public/shared/css/shared_global.css?v=eHg2oFGho5Gm&l=ukrainian	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/css/shared_global8179.css	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:02	35439/35439	---M-Z	200	added ('OK')	text/css	etag:%22NxHTqp2J_7zD%22	https://steamcommunity-a.akamaihd.net/public/css/globalv2.css?v=NxHTqp2J_7zD&l=ukrainian	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/css/globalv24d9c.css	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:02	10901/10901	---M-Z	200	added ('OK')	text/css	etag:%228waxcT4JOLpy%22	https://steamcommunity-a.akamaihd.net/public/shared/css/login.css?v=8waxcT4JOLpy&l=ukrainian	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/css/login95de.css	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:03	14836/14836	---M-Z	200	added ('OK')	text/css	etag:%22DmW47G27LqR9%22	https://steamcommunity-a.akamaihd.net/public/css/skin_1/home.css?v=DmW47G27LqR9&l=ukrainian	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/css/skin_1/home452e.css	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:03	15635/15635	---M-Z	200	added ('OK')	text/css	etag:%22Zo1pXmF7n6Yo%22	https://steamcommunity-a.akamaihd.net/public/shared/css/shared_responsive.css?v=Zo1pXmF7n6Yo&l=ukrainian	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/css/shared_responsive518d.css	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:03	13091/13091	---M-Z	200	added ('OK')	text/css	etag:%22Bv4kKK3Pxl5t%22	https://steamcommunity-a.akamaihd.net/public/css/skin_1/header.css?v=Bv4kKK3Pxl5t&l=ukrainian	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/css/skin_1/headerc1d5.css	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:03	122171/122171	---M-Z	200	added ('OK')	text/javascript	etag:%22OeNIgrpEF8tL%22	https://steamcommunity-a.akamaihd.net/public/javascript/scriptaculous/_combined.js?v=OeNIgrpEF8tL&l=ukrainian&load=effects,controls,slider,dragdrop	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/javascript/scriptaculous/_combined18ac.js	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:03	102193/102193	---M-Z	200	added ('OK')	text/javascript	etag:%22veVjT0hzbX_G%22	https://steamcommunity-a.akamaihd.net/public/javascript/global.js?v=veVjT0hzbX_G&l=ukrainian	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/javascript/global5f56.js	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:04	137261/137261	---M-Z	200	added ('OK')	text/javascript	etag:%22x2qS0PdIfZha%22	https://steamcommunity-a.akamaihd.net/public/shared/javascript/shared_global.js?v=x2qS0PdIfZha&l=ukrainian	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/javascript/shared_globalce6a.js	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:04	60671/60671	---M-Z	200	added ('OK')	text/javascript	etag:%22tyUkU6Wkwq4v%22	https://steamcommunity-a.akamaihd.net/public/shared/javascript/login.js?v=tyUkU6Wkwq4v&l=ukrainian	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/javascript/login7e7b.js	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:04	19920/19920	---M-Z	200	added ('OK')	text/javascript	etag:%22TbBMCK37KgCo%22	https://steamcommunity-a.akamaihd.net/public/shared/javascript/shared_responsive_adapter.js?v=TbBMCK37KgCo&l=ukrainian	C:/Users/mello/Desktop/steam/steamcommunity-a.akamaihd.net/public/shared/javascript/shared_responsive_adapter4eb2.js	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:05	48160/48160	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:05%20GMT	https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fl%3Dukrainian%26goto%3D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index49c9.html	(from https://steamcommunity.com/login/home/?l=ukrainian&goto=)
04:10:06	49982/49982	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:06%20GMT	https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253Dlogin%25252Fhome%25252F%25253Fgoto%25253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index6687.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:06	47200/47200	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:06%20GMT	https://steamcommunity.com/login/home/?l=tchinese&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index4c89.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:06	47326/47326	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:06%20GMT	https://steamcommunity.com/login/home/?l=schinese&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/indexa1ad.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:06	51229/51229	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:06%20GMT	https://steamcommunity.com/login/home/?l=japanese&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/indexa87c.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:07	61321/61321	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:07%20GMT	https://steamcommunity.com/login/home/?l=thai&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/indexf438.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:07	49226/49226	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:07%20GMT	https://steamcommunity.com/login/home/?l=koreana&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index3437.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:08	54547/54547	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:08%20GMT	https://steamcommunity.com/login/home/?l=bulgarian&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index5fe8.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:08	48974/48974	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:08%20GMT	https://steamcommunity.com/login/home/?l=czech&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/indexef80.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:08	47774/47774	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:08%20GMT	https://steamcommunity.com/login/home/?l=danish&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index37d2.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:08	49160/49160	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:09%20GMT	https://steamcommunity.com/login/home/?l=german&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index98ee.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:09	48646/48646	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:09%20GMT	https://steamcommunity.com/login/home/?l=spanish&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index4780.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:09	47656/47656	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:09%20GMT	https://steamcommunity.com/login/home/?l=english&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index79d5.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:09	48628/48628	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:10%20GMT	https://steamcommunity.com/login/home/?l=latam&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index7227.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:10	56433/56433	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:10%20GMT	https://steamcommunity.com/login/home/?l=greek&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index4cbf.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:10	48846/48846	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:10%20GMT	https://steamcommunity.com/login/home/?l=french&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/indexfd5e.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:10	48326/48326	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:11%20GMT	https://steamcommunity.com/login/home/?l=italian&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index84f7.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:11	48600/48600	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:11%20GMT	https://steamcommunity.com/login/home/?l=hungarian&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index7781.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:11	48339/48339	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:11%20GMT	https://steamcommunity.com/login/home/?l=dutch&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index184a.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:12	47785/47785	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:12%20GMT	https://steamcommunity.com/login/home/?l=norwegian&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/indexb0c2.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:12	49226/49226	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:12%20GMT	https://steamcommunity.com/login/home/?l=polish&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/indexb6dd.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:12	48455/48455	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:12%20GMT	https://steamcommunity.com/login/home/?l=portuguese&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index0c1e.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:13	48304/48304	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:13%20GMT	https://steamcommunity.com/login/home/?l=brazilian&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index3054.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:13	52937/52937	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:13%20GMT	https://steamcommunity.com/login/home/?l=russian&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index035c.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:13	47874/47874	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:14%20GMT	https://steamcommunity.com/login/home/?l=finnish&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index1f14.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:14	48107/48107	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:14%20GMT	https://steamcommunity.com/login/home/?l=swedish&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index563c.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:14	48620/48620	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:14%20GMT	https://steamcommunity.com/login/home/?l=turkish&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index554d.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:14	50574/50574	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:15%20GMT	https://steamcommunity.com/login/home/?l=vietnamese&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/indexaa19.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:15	54858/54858	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:15%20GMT	https://steamcommunity.com/login/home/?l=ukrainian&goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/indexc7a1.html	(from https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fgoto%3Dlogin%252Fhome%252F%253Fgoto%253D)
04:10:15	49168/49168	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:15%20GMT	https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fl%3Dschinese%26goto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/indexa952.html	(from https://steamcommunity.com/login/home/?l=schinese&goto=login%2Fhome%2F%3Fgoto%3D)
04:10:16	47701/47701	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:16%20GMT	https://steamcommunity.com/login/home/?l=romanian&goto=login%2Fhome%2F%3Fgoto%3D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index8777.html	(from https://steamcommunity.com/login/home/?l=schinese&goto=login%2Fhome%2F%3Fgoto%3D)
04:10:16	49168/49168	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:16%20GMT	https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fl%3Dtchinese%26goto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index305e.html	(from https://steamcommunity.com/login/home/?l=tchinese&goto=login%2Fhome%2F%3Fgoto%3D)
04:10:16	49168/49168	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:16%20GMT	https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fl%3Djapanese%26goto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/indexbb0e.html	(from https://steamcommunity.com/login/home/?l=japanese&goto=login%2Fhome%2F%3Fgoto%3D)
04:10:17	49137/49137	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:17%20GMT	https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fl%3Dkoreana%26goto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/index3302.html	(from https://steamcommunity.com/login/home/?l=koreana&goto=login%2Fhome%2F%3Fgoto%3D)
04:10:17	49044/49044	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Apr%202020%2001:10:17%20GMT	https://steamcommunity.com/login/home/?goto=login%2Fhome%2F%3Fl%3Dthai%26goto%3Dlogin%252Fhome%252F%253Fgoto%253D	C:/Users/mello/Desktop/steam/steamcommunity.com/login/home/indexf77a.html	(from https://steamcommunity.com/login/home/?l=thai&goto=login%2Fhome%2F%3Fgoto%3D)
